,ID,Gender,OnBoardPeakSeason,LeavePeakSeason,Turn,DormAreaCount,SalaryBonusMean,SalaryMean,LastMonthSalaryBonus,LastMonthSalary,LastMonthSalaryPct,LastMonthSalaryBonusPct,WorkOnRestDay,ShiftRatio,LiveDormRatio,WorkHourMean,AgeRange_<=20,AgeRange_21-30,AgeRange_31-40,AreaName_EastChina,AreaName_NorthChina,AreaName_NortheastChina,AreaName_NorthwestChina,AreaName_SouthCentralChina,AreaName_SouthwestChina,OnBoardMonth_01,OnBoardMonth_02,OnBoardMonth_03,OnBoardMonth_04,OnBoardMonth_05,OnBoardMonth_06,OnBoardMonth_07,OnBoardMonth_08,OnBoardMonth_09,OnBoardMonth_10,OnBoardMonth_11,OriRecruitCat_B,OriRecruitCat_C,OriContractCat_B,OriContractCat_C,DormAreaMost_A,DormAreaMost_B,DormAreaMost_C,DormAreaMost_D,DormAreaMost_E,DormAreaMost_F,DormAreaMost_G,DormAreaMost_H,DormAreaMost_I,DormAreaMost_J,DormAreaMost_K,DormAreaMost_L,DormAreaMost_M,DormAreaMost_N,DormAreaMost_O,ShiftCategoryMost_A,ShiftCategoryMost_B,ShiftCategoryMost_C,ShiftCategoryMost_D,ShiftCategoryMost_E,ShiftCategoryMost_F,ShiftCategoryMost_G,TotalDay,Quit
79,10079,1,0,1,0,1,0.098775834,0.519780562,0.098775834,0.246082697,0.310131553,1,0.285714286,0.742857143,0.971428571,11.04,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,1
80,10080,0,0,1,0,1,0.098775834,0.646254137,0.098775834,0.409187461,0.463237654,1,0.277777778,0.333333333,0.944444444,11.14814815,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,1
81,10081,0,0,1,0,1,0.098775834,0.695857055,0.098775834,0.515559998,0.588435289,1,0.282051282,0.384615385,0.948717949,11.74193548,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,1
82,10082,1,0,1,0,1,0.098775834,0.476190921,0.098775834,0.553873804,0.63623771,1,0.27027027,0.351351351,1,11.48387097,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35,1
83,10083,1,0,1,0,1,0.098775834,0.641351179,0.098775834,0.446432494,0.533837836,1,0.285714286,0.314285714,0.942857143,11.48275862,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,33,1
84,10084,1,0,1,0,1,0.098775834,0.787439702,0.098775834,0.692493379,0.784796404,1,0.279069767,0.441860465,0.906976744,11.51428571,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,42,1
85,10085,1,0,1,0,1,0.098775834,0.703986586,0.098775834,0.666045137,0.897722023,1,0.285714286,0.119047619,1,10.96875,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40,1
86,10086,1,0,1,0,1,0.098775834,0.485950098,0.098775834,0.593433993,0.689828783,1,0.282051282,0.384615385,1,11.84848485,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,37,1
87,10087,1,0,1,1,2,0.200823423,1.163708948,0.145515188,0.550097265,0.424847549,0.608865711,0.323728814,0.554237288,0.998305085,11.578125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,588,1
88,10088,1,0,0,1,1,0.129935403,1.013427593,0.098775834,0.347304557,0.350234411,0.613152805,0.325581395,0.558139535,0.992248062,11.61764706,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127,1
89,10089,1,0,1,0,1,0.098775834,0.610997084,0.098775834,0.444771689,0.572257881,1,0.263157895,0.368421053,1,11.70967742,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,1
90,10090,1,0,0,1,1,0.13305136,0.973552693,0.114355619,0.341259601,0.319388752,0.709864603,0.333333333,0.533333333,0.962962963,11.05263158,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,133,1
91,10091,0,0,1,1,1,0.122145511,1.051204676,0.098775834,0.385425174,0.242147919,0.613152805,0.32,0.61,0.93,11.40506329,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,98,1
92,10092,0,0,1,0,1,0.098775834,0.882886136,0.098775834,0.959237987,1.189333179,1,0.304347826,0.565217391,0.97826087,11.81578947,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,44,1
93,10093,1,0,1,0,1,0.098775834,0.513673286,0.098775834,0.244786459,0.312802115,1,0.285714286,0.314285714,0.971428571,11.73076923,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34,1
94,10094,1,0,1,1,1,0.122145511,0.999185333,0.098775834,0.376036796,0.240688073,0.613152805,0.319148936,0.64893617,0.968085106,10.98734177,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,1
95,10095,1,0,1,0,1,0.109162357,0.718900076,0.098775834,0.383169221,0.379604991,0.760191847,0.31884058,0.15942029,0.971014493,10.84444444,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,1
96,10096,1,0,1,1,1,0.122145511,1.051493681,0.098775834,0.433258228,0.298207047,0.613152805,0.33,0.72,0.99,11.2625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,98,1
97,10097,1,0,0,0,0,0.13305136,1.050315537,0.114355619,0.459852921,0.431941042,0.709864603,0.328571429,0.5,0,11.37037037,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,139,1
98,10098,1,0,1,0,1,0.109162357,0.739619112,0.129935403,1.381739932,1.803994955,1.315457413,0.292682927,0.097560976,0.975609756,11.47058824,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,1
99,10099,1,0,0,1,1,0.145515188,0.977102806,0.114355619,0.588429766,0.690797488,0.550224888,0.313609467,0.644970414,0.982248521,10.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,167,1
100,10100,0,0,1,1,1,0.122145511,1.088582137,0.098775834,0.552695973,0.368826416,0.613152805,0.326732673,0.712871287,0.98019802,11.38095238,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,1
101,10101,1,0,1,1,1,0.122145511,1.093284116,0.098775834,0.728890872,0.475644571,0.613152805,0.311320755,0.547169811,0.990566038,10.98850575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,104,1
102,10102,1,0,1,0,1,0.122145511,0.989198691,0.098775834,0.533863129,0.35404294,0.613152805,0.308411215,0.336448598,0.990654206,10.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,107,1
103,10103,1,0,1,0,1,0.109162357,0.97723887,0.098775834,0.794045531,0.570617345,0.760191847,0.343283582,0.164179104,0.985074627,10.96363636,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65,1
104,10104,1,0,0,1,1,0.145515188,0.950717922,0.207834326,0.825504232,0.773998276,1.290135397,0.326530612,0.489795918,0.993197279,11.31034483,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145,1
105,10105,1,0,1,0,1,0.109162357,1.239433141,0.098775834,1.495254242,1.010914515,0.760191847,0.333333333,0.583333333,0.976190476,11.20833333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82,1
106,10106,1,0,0,0,1,0.129935403,1.056381682,0.098775834,0.397783059,0.388810209,0.613152805,0.333333333,0.558139535,1,11.42857143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,127,1
107,10107,1,0,0,1,1,0.145515188,0.985368401,0.207834326,0.851905735,0.820272723,1.290135397,0.326666667,0.48,0.993333333,10.92436975,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,148,1
108,10108,1,0,1,0,2,0.106565726,0.872901052,0.114355619,0.334183263,0.396411015,1,0.319634703,0.461187215,1,10.3974359,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,219,1
109,10109,1,0,1,0,1,0.122145511,1.041510934,0.098775834,0.07507275,0.040402194,0.613152805,0.347826087,0.739130435,0.934782609,11.32352941,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,91,1
110,10110,0,0,1,0,2,0.193228278,1.095772986,0.129935403,0.298365338,0.193606697,0.581589958,0.317021277,0.508510638,0.961702128,12.16964286,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,468,1
111,10111,1,0,0,1,1,0.13305136,1.02756469,0.114355619,0.607091232,0.75887279,0.709864603,0.323943662,0.507042254,1,11.27619048,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,1
112,10112,0,0,1,0,1,0.122145511,1.095491771,0.098775834,0.532878487,0.349169015,0.613152805,0.326732673,0.712871287,0.99009901,11.75294118,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,99,1
113,10113,1,0,0,1,1,0.145515188,0.914032203,0.207834326,0.790926458,0.728378022,1.290135397,0.31292517,0.598639456,0.993197279,10.96666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,145,1
114,10114,1,0,1,0,1,0.122145511,1.08474951,0.098775834,0.502370153,0.309174659,0.613152805,0.323232323,0.434343434,1,11.36144578,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,97,1
115,10115,0,0,1,0,0,0.137725295,1.30716184,0.161094972,1.0051298,0.59567447,1,0.330434783,0.626086957,0,11.42857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114,1
116,10116,0,0,0,0,1,0.129935403,1.159431986,0.098775834,0.382639508,0.330347295,0.613152805,0.310606061,0.46969697,0.977272727,11.38317757,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128,1
117,10117,0,0,0,1,1,0.145515188,0.933289336,0.207834326,0.741217598,0.727533528,1.290135397,0.326530612,0.489795918,0.986394558,11.04310345,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145,1
118,10118,1,0,0,0,1,0.098775834,0.179759554,0.098775834,0.179759554,0.860290116,0.848264518,0.333333333,0.083333333,0.5,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1
119,10119,1,0,0,0,0,0.145515188,1.143824158,0.114355619,0.619558176,0.655594682,0.550224888,0.327160494,0.462962963,0,10.99206349,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,160,1
120,10120,1,0,1,0,2,0.193552857,1.207846945,0.112116253,0.510929233,0.860290116,0.848264518,0.319461444,0.567931457,1,11.69070513,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,0
121,10121,1,0,1,1,1,0.122145511,1.051630783,0.098775834,0.539356561,0.344879458,0.613152805,0.333333333,0.705882353,0.960784314,11.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100,1
122,10122,1,0,1,0,2,0.188154598,1.134003318,0.114355619,0.761879508,0.637602286,0.550224888,0.317290553,0.502673797,0.994652406,11.53075171,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,559,1
123,10123,1,0,1,0,1,0.122145511,0.844599595,0.098775834,0.165463544,0.129573959,0.613152805,0.318681319,0.384615385,1,10.93243243,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,90,1
124,10124,0,0,1,0,1,0.122145511,0.95263839,0.098775834,0.216350236,0.14991342,0.613152805,0.326086957,0.282608696,0.989130435,11.04,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90,1
125,10125,1,0,0,0,1,0.13305136,1.167904273,0.114355619,0.8946442,0.864388461,0.709864603,0.308823529,0.529411765,0.985294118,12.2293578,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,134,1
126,10126,1,0,0,0,1,0.13305136,1.010258042,0.114355619,0.394635943,0.38722716,0.709864603,0.335820896,0.537313433,0.97761194,11.26470588,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132,1
127,10127,1,0,0,0,1,0.145515188,1.026391013,0.114355619,0.472718707,0.51368446,0.550224888,0.322981366,0.391304348,0.99378882,10.8015873,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,159,1
128,10128,0,0,0,0,1,0.13305136,1.084239583,0.114355619,0.631987728,0.672051081,0.709864603,0.324137931,0.517241379,0.986206897,11.03448276,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,142,1
129,10129,1,0,0,0,1,0.098775834,0.150274812,0.098775834,0.334398264,0.860290116,0.848264518,0.230769231,0.230769231,1,9.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1
130,10130,1,0,0,0,1,0.098775834,0.128701484,0.098775834,0.128701484,0.860290116,0.848264518,0.3,0.4,0.7,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1
131,10131,1,0,1,0,1,0.098775834,0.550257736,0.098775834,0.399412704,0.569692094,1,0.333333333,0.128205128,0.897435897,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,38,1
132,10132,1,0,1,0,1,0.098775834,0.548342981,0.098775834,0.426985807,0.637577585,1,0.3,0.5,0.975,10.12903226,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,39,1
133,10133,1,0,1,0,1,0.098775834,0.493399313,0.098775834,0.268673384,0.374131654,1,0.307692308,0.41025641,1,10.67857143,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,1
134,10134,1,0,0,0,1,0.098775834,0.185879293,0.098775834,0.185879293,0.860290116,0.848264518,0.333333333,0.083333333,0.5,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1
135,10135,1,0,0,0,1,0.098775834,-0.02847673,0.098775834,-0.02847673,0.860290116,0.848264518,0.222222222,0.222222222,0.444444444,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1
136,10136,1,0,0,0,1,0.098775834,0.077796096,0.098775834,0.077796096,0.860290116,0.848264518,0.333333333,0.333333333,0.583333333,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1
137,10137,1,0,1,0,1,0.098775834,0.504400199,0.098775834,0.320984069,0.466671197,1,0.285714286,0.2,0.971428571,11.19230769,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,34,1
138,10138,1,0,1,0,1,0.098775834,0.686571503,0.098775834,0.64729954,0.891789443,1,0.285714286,0.595238095,0.976190476,11.625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40,1
139,10139,1,0,1,0,1,0.098775834,0.535415914,0.098775834,0.788692317,0.974602441,1,0.292682927,0.097560976,0.926829268,11.70588235,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,39,1
140,10140,1,0,1,0,1,0.098775834,0.736032645,0.098775834,0.778877053,1.123615506,1,0.326086957,0.5,0.956521739,11.05555556,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,1
141,10141,1,0,1,0,1,0.098775834,0.79673616,0.098775834,0.866800009,1.192834784,1,0.285714286,0.095238095,0.976190476,11.38888889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40,1
142,10142,1,0,1,0,1,0.098775834,0.596641871,0.098775834,0.487123775,0.689820719,1,0.3,0.425,0.95,11.21875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,39,1
143,10143,1,0,1,0,1,0.098775834,0.851104934,0.098775834,1.031313186,1.537216107,1,0.3,0.5,0.92,11.76315789,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,48,1
144,10144,1,0,1,0,1,0.098775834,0.600074097,0.098775834,0.462205468,0.62634328,1,0.297297297,0.378378378,0.945945946,11.46666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,1
145,10145,1,0,1,0,1,0.098775834,0.905469034,0.098775834,1.022672637,1.297370907,1,0.294117647,0.490196078,1,11.41025641,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,49,1
146,10146,1,0,0,1,1,0.13305136,1.001422434,0.114355619,0.098579529,0.08841621,0.709864603,0.318181818,0.522727273,0.962121212,11.57692308,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130,1
147,10147,1,0,1,1,1,0.122145511,1.04067352,0.098775834,0.665493613,0.468032792,0.613152805,0.333333333,0.333333333,0.99047619,11.4556962,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,104,1
148,10148,1,0,0,1,1,0.129935403,0.972088816,0.098775834,0.199916679,0.194734558,0.613152805,0.330645161,0.435483871,0.967741935,11.29473684,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,119,1
149,10149,1,0,1,0,1,0.109162357,0.995960577,0.098775834,0.847474844,0.615976772,0.760191847,0.333333333,0.362318841,0.985507246,11.63793103,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,67,1
150,10150,1,0,1,1,1,0.122145511,0.940532118,0.098775834,0.379455,0.264366968,0.613152805,0.329896907,0.567010309,0.989690722,11.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,95,1
151,10151,1,0,0,1,1,0.129935403,1.062965699,0.098775834,0.358490842,0.288620018,0.613152805,0.328125,0.4609375,0.984375,11.54285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1
152,10152,0,0,0,1,2,0.13305136,1.035242407,0.114355619,0.335161673,0.308237,0.709864603,0.330827068,0.443609023,0.992481203,11.47058824,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131,1
153,10153,1,0,1,0,1,0.109162357,0.810076091,0.098775834,0.567107273,0.493827194,0.760191847,0.352112676,0.352112676,0.985915493,11.83333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,69,1
154,10154,0,0,0,1,2,0.164557147,0.990296806,0.114355619,0.179046,0.232863777,0.550224888,0.325203252,0.516260163,0.995934959,11.09473684,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,244,1
155,10155,1,0,0,1,2,0.205608642,1.159594461,0.145515188,0.599291992,0.461018493,0.608865711,0.320846906,0.51465798,0.998371336,11.70353982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,615,1
156,10156,1,0,0,1,1,0.129935403,1.064414619,0.098775834,0.624281967,0.6595038,0.613152805,0.326388889,0.513888889,0.993055556,11.18584071,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,141,1
157,10157,1,0,0,1,1,0.129935403,0.936242225,0.098775834,0.384630605,0.426717045,0.613152805,0.320610687,0.465648855,0.969465649,11.02083333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,127,1
